id,التاريخ,محتوى التغريدة,اسم المستخدم,عدد اعادة التغريدات,عدد الاعجابات
1648493926654054403,2023-04-19 01:09:14+00:00,"احفظو المقطع وفضلوه عندكم 
وراح نشوف ذا اذا هو قد كلامه او لا 
موعدنا يوم العيد ان شاء الله … 

#اطردو_المسي_للجماهير 
#ارحل_يا_مسلي 
#اكشن_مع_وليد 
#الهلال_النصر https://t.co/cDL2daiAqd",ADQH8,0,1
1648493909482541058,2023-04-19 01:09:10+00:00,"#الهلال_النصر 
#حالة_إنسانية https://t.co/0tq3lCHSK9",Donate0now,0,0
1648493897474252801,2023-04-19 01:09:07+00:00,"قلناها مليون مرة اكثر لاعب ضلم نفسه وضلم قدراته رونالدو أنا حزين عليه لأنه اختار نادي متواضع مثل النصر رونالدو قامة رياضية عالية حرام يكون بالنصر #الهلال_النصر 
مثل اللي جاب صقر ودخله في عشة دجاج يعلمهم الصيد !!",AsemTfh,0,0
1648493886556487682,2023-04-19 01:09:04+00:00,"شكر عظيم للجمهور والقوة الزرقاء💙، بإذن الله بنشوفه كذا وأفضل في لقاء الاتحاد وفي ذهاب نهائي آسيا و في السايتاما بإذن الله💙..
#الهلال_النصر #ديربي_الرياض https://t.co/mDacpRwReZ",VALVERDE____15,0,0
1648493879602348033,2023-04-19 01:09:03+00:00,#الهلال_النصر https://t.co/Qdp3acu60b,FAISALH1985,0,0
1648493859427725314,2023-04-19 01:08:58+00:00,"الحُقوق تُنتزع 💪

١٤٤٣ عيّدوا علينـا من المكتب
١٤٤٤ عيدنا عليهم من الملعب

 #الهلال_النصر https://t.co/1byHApNqeQ",_ahmedashri,1,0
1648493852108689408,2023-04-19 01:08:56+00:00,#bcafc #ChampionsLeague #JHOPE #LeafsForever #RICHIEEE #tirriestuesday #tuesdayvibe #الهلال_النصر #ตงตงเบส #รักร้ายEP10 https://t.co/3QjTB7Rm1R,iNappyNazareth,0,0
1648493849847939078,2023-04-19 01:08:55+00:00,#الهلال_النصر https://t.co/KvMZ74bIW3,bbmmwe215,0,1
1648493842486943745,2023-04-19 01:08:54+00:00,"""ابك العرب شدو وفدو وانت يابو النوم راقد تصدقو بما تجود به نفسكم🤍"".
 #الهلال_النصر",toma141614,0,1
1648493833548877824,2023-04-19 01:08:52+00:00,"@hilalstuff إهداء الى جمهور #الهلال 
يبقى الكبير كبير 
والصغير صغير 
والنص نص😎
#الهلال_النصر 
#كرستيانو_رونالدو https://t.co/Dlkg76DFHI",N613D,0,0
1648493824761823235,2023-04-19 01:08:50+00:00,"أجل تقول لي بوابة النصر للمجد 🤣🤣🤣🤣
ما ودك تقول شيء ثاني قبل الإمساك 🤣🤣🤣🤣🤣
#الهلال_النصر
#لجنة_الانضباط_والأخلاق https://t.co/hP42CPPMnQ",yikbr1,0,1
1648493820580081665,2023-04-19 01:08:49+00:00,افتكوا من يوسف الثنيان جاهم ميشايل 😂😂🏃‍♂️#الهلال_النصر,AlslmanYasef,0,0
1648493819913175040,2023-04-19 01:08:48+00:00,"@NFCStudio1 الخبير التحكيمي فهد المرداسي:

الدقيقة 39 ركلة جزاء غير صحيحة للهلال
الدقيقة 60 ركلة جزاء صحيحة للهلال
الدقيقة 69 المفترض بطاقة حمراء للاعب النصر تاليسكا 
الدقيقة 76 قرار صحيح بإلغاء هدف النصر
الدقيقة 83 قرار صحيح بإلغاء ركلة جزاء النصر

#الهلال_النصر 

-",_BinAuDaH,0,0
1648493818910765056,2023-04-19 01:08:48+00:00,"@abd_hfc1 #الهلال_النصر

مستر مندوب
💙",wweksa26,0,0
1648493800355164161,2023-04-19 01:08:44+00:00,#الهلال_النصر العمري ، الخيبري، ماشا ، بيتي ، أيمن متى تعلم ادارة النصر ان هولاء لايمكن ان يكونوا شركاء لتحقيق بطوله.,mohammed01771,0,0
1648493788925661184,2023-04-19 01:08:41+00:00,"#النصر #مسلي #كريستيانو
#الهلال_النصر #الإتحاد 
🔻🔺 
✍️..

ستعود الأمور إلى ماكانت عليه وسيخسر الإتحاد أمام الشباب الأحد المقبل على ملعب الجوهرة..🔥

وسنعاود الكرة من جديد..🤷🏼‍♂️",aty_bn,0,0
1648493788141326336,2023-04-19 01:08:41+00:00,#الهلال_النصر توته توته خلصت الحدوته😂😂😂😂😂😂😂😂😂😂😂😂😂😂 https://t.co/15F3I0Hpua,soso_s_o_,1,3
1648493778112745475,2023-04-19 01:08:38+00:00,"كل شي سووه عشان يقيدون الهلال ويضعفونه قدامهم يبون يلمعونه وبالاخير كالعاده الهلال يخلي العالم كله يشوف انه وضيع وصغير عطوه شوط اضافي يبونه يلحق بس الصغير صغير الهلال يفوز بأقل مجهود بالتمرين اليوم 

 #الهلال_النصر",rsm_xa,0,0
1648493776099491840,2023-04-19 01:08:38+00:00,"#الهلال_النصر https://t.co/7UmtGxi2hH 
شاهد مقطع الفيديو الخاص بـالدوسري! #TikTok",SS056055,0,0
1648493770638495744,2023-04-19 01:08:37+00:00,"#ضحك 😂😂

#الهلال_النصر    #الهلال    #النصر  

أصدق نصراااوي شفته إلى الآن 😀 https://t.co/aafaKsbOXl",Lamar1401,0,0
1648493762199560193,2023-04-19 01:08:35+00:00,"اي لاعب يجي النصر يتغير ١٨٠ درجه للأسوء طبعا ؟!!
#الهلال_النصر 
#النصر_الهلال https://t.co/QURNQ4NHVU",abuabdalmalk222,0,0
1648493752020004865,2023-04-19 01:08:32+00:00,#الهلال_النصر https://t.co/zjCk7fgdMH,w6n3mry_2012,0,0
1648493749801189378,2023-04-19 01:08:32+00:00,@abd_hfc1 #الهلال_النصر مستر مندوب,_tleu,0,0
1648493733204353024,2023-04-19 01:08:28+00:00,#الهلال_النصر,s_nahya,0,0
1648493730926833664,2023-04-19 01:08:27+00:00,هلال وبس  #الهلال_النصر,Hind47197487196,0,0
1648493720092934149,2023-04-19 01:08:25+00:00,"فررررصة هدف تضييييع من ماريغا
#مشاهدات_من_الديربي
المصدر #قناة_المدرج_الهلالي
#ديربي_الرياض
#الهلال_النصر  https://t.co/dpVIill9ZD",alz33333em,0,0
1648493717060456453,2023-04-19 01:08:24+00:00,"@beINSPORTSNews 
حركة مشينة و غير لائقة من اللاعب #كريستانو_رونالدو 
في مباراة #الهلال_النصر بعد نهاية المباراة https://t.co/zV2zCrgMKk",talal_h_alsubhi,0,0
1648493706448891905,2023-04-19 01:08:21+00:00,"انشغلو بعبدالرزاق حمدالله 
انشغلو بالعبود 
انشغلو بإدارة الاتحاد 
انشغلو بمدرب الاتحاد 
انشغلو بالكيان الاتحادي
و نسوا انفسهم و مشاكلهم و بقي الاتحاد في الصدارة وهم في مشاكلهم !
هذي ضريبة اللي يحط راسه برأس نادي أكبر منه بسنين ضوئية 
اعرفو حجم ناديكم
 #الهلال_النصر
#ارحل_يا_مسلي https://t.co/eMNEkB5kAG",tndilitti,0,4
1648493702497849345,2023-04-19 01:08:20+00:00,"#الهلال_النصر
#النصر 
#رونالدو 
النصر من كثر ماهو نادي يفشل صار الواحد يستحي يقول انه نصراوي وأفضل مافي النصر انه مضرب لكل للفاشل... https://t.co/hUi8i8X49Y",sniorah1409,2,1
1648493689457766400,2023-04-19 01:08:17+00:00,"#الهلال_النصر
أكثر من 130 قناة اليوم شهدو على خسارة النصر 🤣🤣🙃😁🤣😁🤚",ss35640005,1,1
1648493684877565953,2023-04-19 01:08:16+00:00,"#الهلال_النصر
وضعهم باختصار 😂😅 https://t.co/kf6OVNP5s5",alnadr33,0,0
1648493678523207681,2023-04-19 01:08:15+00:00,"@wa_alzahrani الخبير التحكيمي فهد المرداسي:

الدقيقة 39 ركلة جزاء غير صحيحة للهلال
الدقيقة 60 ركلة جزاء صحيحة للهلال
الدقيقة 69 المفترض بطاقة حمراء للاعب النصر تاليسكا 
الدقيقة 76 قرار صحيح بإلغاء هدف النصر
الدقيقة 83 قرار صحيح بإلغاء ركلة جزاء النصر

#الهلال_النصر 

-",_BinAuDaH,0,0
1648493674903523328,2023-04-19 01:08:14+00:00,"#الهلال_النصر 
النصر ما قدر يخالص ماشا بس قدر يخالص المدرب
انا هلالي بس والله النصر ادارته مزاجيه",muteb_NH,0,0
1648493674026921984,2023-04-19 01:08:14+00:00,"#الهلال_النصر #النصر_الهلال

اي قدر يسوي فيها انه كريستيانو سوا حركه غير أخلاقية

يطالع المقطع ويتابع المباريات واليوتيوب اما مسألة القذارة اللي تمارس كان الأولى بالإنصاف والاخلاق تذهب للظلم التحكيمي لمعالجته https://t.co/3i3BxaoOZx",sagiiiir8,1,0
1648493648466804739,2023-04-19 01:08:07+00:00,"#الهلال_النصر 
#النصر_الهلال 

لعبنا معهم الثلاثاء 

وانتهت المباراة الاربعاء

 والنصر ماجاب هدف..!!
🤣🤣🤣🤣🤣",helaliamanazel,1,0
1648493639948181504,2023-04-19 01:08:05+00:00,"#الهلال_النصر
في المباريات الحاسمه يختفي اغلب لاعبي النصر
عكس الهلال اللي تظهر شخصيه لاعبيه في المباريات الحاسمه",eissamohd9669,0,0
1648493631207260166,2023-04-19 01:08:03+00:00,#الهلال_النصر انا على يقين ان جمهور النصر تابع مباراة ريال مدريد و تشلسي ولم يتابع مباراة الهلال و النصر 😂😂,22222137Ahmad,0,0
1648493619329011712,2023-04-19 01:08:01+00:00,"ليش الفار ماجاب اللقطه اول ما انلعبت!!!!!!!!!!!!
شف الشوته 🤔🤔🤔الشغلة على المكشوووف
#الهلال_النصر  #دوري_روشن_السعودي https://t.co/5JRjRPq8RK",sager2224,0,0
1648493614501359617,2023-04-19 01:07:59+00:00,"📌

﴿وَقَرْنَ فِى بُيُوتِكُنَّ﴾ 

.
قيل لسودة رضي الله عنها : 
لم لا تخرجين !؟ فقالت : 
أمرنا الله بأن نقرّ في بيوتنا.

وكانت عائشة رضي الله عنها
إذا قرأت هذه #الآية تبكي 
على خروجها أيام الجمل

#الهلال_النصر 
#الامارات",TamlatQranyt,0,0
1648493600299425795,2023-04-19 01:07:56+00:00,ماحنا فاضين لصياحكم وضجيكمَ. ورانا نهايي الاسيويه #الهلال_النصر https://t.co/hsgMfNZvYn,zseww3,0,0
1648493597506048002,2023-04-19 01:07:55+00:00,"بأمر من كبير آسيا

#الهلال_النصر 

 https://t.co/sIVsTUVO6D",SaadALiALamri,0,0
1648493593567567873,2023-04-19 01:07:54+00:00,"@abd_hfc1 #الهلال_النصر 
مستر مندوب",razan201489,0,0
1648493590291836930,2023-04-19 01:07:54+00:00,الهلال العالمي هزم رونالدو ونجوم ال 5 ستار المختارين بعنايه ومكلفين المليارات وهزم الاتحاد السعودي والدفع الرباعي ولجانه ذكرنا ب سامي الجابر يوم يهزمهم ويهزم جيوشهم وحشودهم بال ٤ وب ٩ لاعيبه  #الهلال_النصر رونالدو  جحفلي خالد بن فهد  #لجنه_الانضباط_والاخلاق خالد الغنام,rbus380,0,0
1648493586508570624,2023-04-19 01:07:53+00:00,"#النصر_الهلال
#الهلال_النصر
من سينتصر في لقاء الديربي؟
هل سيغير الهلال بوصلة الدوري ويهدى الاتحاد البطولة؟
انا رجل نام نصف عمره... https://t.co/hgVUHHJblD",nasr17010982,0,0
1648493583622885378,2023-04-19 01:07:52+00:00,"مصيبتان يفعلها النصر مع جماهيره :
الأولى :الهزيمة من الهلال.
الثانية:حركة رونالد
 #الهلال_النصر",m_1385,0,0
1648493579701198848,2023-04-19 01:07:51+00:00,"#ارحل_يا_مسلي
#الهلال_النصر 
#اكشن_مع_وليد 
هههههه هههههه  شقلبناه شقلبه https://t.co/CjxhiOEy6m",8m9kZj,0,0
1648493561032376323,2023-04-19 01:07:47+00:00,"عيب عليك يا محمد شنوان
يعني لابد تبر للاعب وناديك
الحركة واضحه 
لو تبر حتى بكره
حركة فضيحع 
لابد تدخل لجنك الاتضباط 

#الهلال 
#الهلال_النصر 
#النصر 
#النصر_الهلال",ahmadmarhoum,0,0
1648493548503965698,2023-04-19 01:07:44+00:00,"@abd_hfc1 #الهلال_النصر

مستر مندوب
.@mrmandoobapp 
💙💙💙",faisalalhilal7,0,0
1648493535157710848,2023-04-19 01:07:40+00:00,"#بن_فطيس شاعر العصر
#الهلال_النصر https://t.co/ofoLV39aPZ",Luck423,0,0
1648493534671155203,2023-04-19 01:07:40+00:00,"#الهلال_النصر

ليس كل شي قابلاً للفحص والتحليل، فعامة تصرفات إخوانك تلقائية عفوية وغير مهيَّأة لإدخالها في مجهرك الدقيق وتحليلك العميق!
لا تقم بفرْك الورود!

سليمان العبودي",47lh_,0,0
1648493531949076480,2023-04-19 01:07:40+00:00,"تساؤل :
هل تم تدوين حركة #كريستانو_رونالدو بتقرير الحكم وبناء على ذلك ثبوت المخالفة على "" الدون "" ؟ 
او ستكون هناك ردة فعل قوية من قبل @saudiFF تجاه وقاحة الفعل سواء تم التدوين او لم يتم ؟ 

صورة مع التحية 
@Yalmisehal 
@AbdulazizTF 

#الهلال_النصر
 #لجنة_الانضباط_والأخلاق https://t.co/sdMMQplSr2",alix9a,0,1
1648493526043459584,2023-04-19 01:07:38+00:00,بعض جمهور الهلال فرحان يبغى الدوري للاتحاد اقسم بالله انك هطف #الهلال_النصر,Has000n2020,0,0
1648493516698566658,2023-04-19 01:07:36+00:00,"#الهلال_النصر
اشكر لاعبين الهلال على المناورة التدربيه قبل نهائي الاسيوي",amx20202,0,0
1648493511422115844,2023-04-19 01:07:35+00:00,#الهلال_النصر  💙💙💙💙ودي بكثررر لكن هذا والله اللي اقدر عليه دفعة بلا عن الهلال الزعيم والف مبروك لزعيم والزعماء والجمهورالرائع العظيم 💙💙💙 https://t.co/hyUfHN0YbJ,cccv59472,1,1
1648493510201602051,2023-04-19 01:07:35+00:00,"#الهلال_النصر
العمري يده لم تكبر الجسم لاصقه في جسمه...
ورونالدو واضح من الصورة مافي تسلل...
ممكن تشوف طالع عمرك الفله اللي قاعده تسير وتتلاعب في الاخراج والتحكيم والفار 
@AbdulazizTF https://t.co/Qn1fd0EP66",mq404040,0,0
